NumFiles,MinPT,MinP,MinIPChi2,#LambdaCandidates,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,930.0,750,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,750,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,1250,1.0,171336807,421,412,450,566,129,215.0,51.0,38.0
10,370.0,1250,1.0,110949844,400,392,421,491,86,171.0,42.0,33.0
10,440.0,1250,1.0,69868093,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1250,1.0,43617586,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1250,1.0,27421029,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1250,1.0,17323714,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1250,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1250,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1250,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1250,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1250,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2250,1.0,143186192,416,408,448,538,123,196.0,49.0,38.0
10,370.0,2250,1.0,99706565,397,390,421,475,82,161.0,41.0,33.0
10,440.0,2250,1.0,66383432,382,374,396,397,57,127.0,39.0,29.0
10,510.0,2250,1.0,42954550,350,344,355,345,42,102.0,32.0,27.0
10,580.0,2250,1.0,27400940,321,316,311,284,24,93.0,29.0,23.0
10,650.0,2250,1.0,17323714,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2250,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2250,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2250,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2250,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2250,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2000,1.0,151984878,419,411,449,551,126,199.0,50.0,38.0
10,370.0,2000,1.0,104438734,399,392,421,485,84,164.0,42.0,33.0
10,440.0,2000,1.0,68559251,382,374,396,406,58,128.0,39.0,29.0
10,510.0,2000,1.0,43573991,350,344,355,348,42,103.0,32.0,27.0
10,580.0,2000,1.0,27421029,321,316,311,284,24,93.0,29.0,23.0
10,650.0,2000,1.0,17323714,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2000,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2000,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2000,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2000,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2000,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,1750,1.0,160015821,421,412,450,559,127,205.0,50.0,38.0
10,370.0,1750,1.0,108251184,400,392,421,489,85,168.0,42.0,33.0
10,440.0,1750,1.0,69749455,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1750,1.0,43617586,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1750,1.0,27421029,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1750,1.0,17323714,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1750,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1750,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1750,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1750,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1750,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,1500,1.0,166846439,421,412,450,565,129,209.0,50.0,38.0
10,370.0,1500,1.0,110700681,400,392,421,491,86,169.0,42.0,33.0
10,440.0,1500,1.0,69868093,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1500,1.0,43617586,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1500,1.0,27421029,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1500,1.0,17323714,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1500,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1500,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1500,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1500,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1500,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2500,1.0,134132485,416,408,445,531,119,190.0,49.0,38.0
10,370.0,2500,1.0,94317414,397,390,418,473,81,158.0,41.0,33.0
10,440.0,2500,1.0,63588977,382,374,394,397,57,125.0,39.0,29.0
10,510.0,2500,1.0,41780648,350,344,355,345,42,100.0,32.0,27.0
10,580.0,2500,1.0,27068473,321,316,311,284,24,92.0,29.0,23.0
10,650.0,2500,1.0,17314434,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2500,1.0,11072598,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2500,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2500,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2500,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2500,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2750,1.0,125615450,413,405,442,517,116,184.0,49.0,35.0
10,370.0,2750,1.0,89105305,395,388,416,468,81,153.0,41.0,32.0
10,440.0,2750,1.0,60571226,380,372,392,395,57,123.0,39.0,28.0
10,510.0,2750,1.0,40289747,348,342,354,343,42,98.0,32.0,26.0
10,580.0,2750,1.0,26436986,320,315,310,283,24,91.0,29.0,23.0
10,650.0,2750,1.0,17136060,290,288,286,233,21,78.0,25.0,19.0
10,720.0,2750,1.0,11071030,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2750,1.0,7162143,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2750,1.0,4727794,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2750,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2750,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3500,1.0,101275407,403,396,426,488,108,169.0,45.0,31.0
10,370.0,3500,1.0,73477012,387,381,406,444,75,143.0,38.0,28.0
10,440.0,3500,1.0,51076088,372,365,384,378,53,117.0,37.0,25.0
10,510.0,3500,1.0,34803607,341,335,349,330,40,95.0,31.0,24.0
10,580.0,3500,1.0,23452262,314,309,308,276,22,90.0,28.0,22.0
10,650.0,3500,1.0,15645038,286,284,286,232,20,77.0,25.0,19.0
10,720.0,3500,1.0,10452354,247,246,248,197,12,70.0,21.0,18.0
10,790.0,3500,1.0,6976502,221,220,215,161,8,63.0,21.0,15.0
10,860.0,3500,1.0,4693790,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3500,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3500,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3250,1.0,109019998,406,399,429,500,113,174.0,45.0,32.0
10,370.0,3250,1.0,78558773,389,383,409,455,79,146.0,38.0,29.0
10,440.0,3250,1.0,54289500,374,367,387,386,55,118.0,37.0,26.0
10,510.0,3250,1.0,36703471,343,337,350,337,41,95.0,31.0,25.0
10,580.0,3250,1.0,24565242,316,311,308,280,23,90.0,28.0,23.0
10,650.0,3250,1.0,16257317,287,285,286,232,20,77.0,25.0,19.0
10,720.0,3250,1.0,10763112,248,247,248,197,12,70.0,21.0,18.0
10,790.0,3250,1.0,7110679,221,220,215,161,8,63.0,21.0,15.0
10,860.0,3250,1.0,4727770,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3250,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3250,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3000,1.0,117007084,410,402,436,511,115,176.0,45.0,34.0
10,370.0,3000,1.0,83727871,392,385,413,464,80,147.0,38.0,31.0
10,440.0,3000,1.0,57384390,377,369,389,392,56,119.0,37.0,27.0
10,510.0,3000,1.0,38496998,345,339,352,341,41,96.0,31.0,25.0
10,580.0,3000,1.0,25551205,317,312,309,283,23,91.0,28.0,23.0
10,650.0,3000,1.0,16747827,288,286,286,233,20,78.0,25.0,19.0
10,720.0,3000,1.0,10972696,248,247,248,198,12,71.0,21.0,18.0
10,790.0,3000,1.0,7160587,221,220,215,162,8,64.0,21.0,15.0
10,860.0,3000,1.0,4727770,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3000,1.0,3178691,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3000,1.0,2153288,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3750,1.0,94305847,398,391,423,476,106,167.0,42.0,31.0
10,370.0,3750,1.0,68783456,383,377,404,434,74,142.0,37.0,28.0
10,440.0,3750,1.0,48137490,369,362,383,368,52,117.0,36.0,25.0
10,510.0,3750,1.0,32991863,339,333,348,320,39,95.0,30.0,24.0
10,580.0,3750,1.0,22435038,313,308,308,268,21,90.0,28.0,22.0
10,650.0,3750,1.0,15057365,285,283,286,228,20,77.0,25.0,19.0
10,720.0,3750,1.0,10136674,246,245,248,195,12,70.0,21.0,18.0
10,790.0,3750,1.0,6813443,220,219,215,160,8,63.0,21.0,15.0
10,860.0,3750,1.0,4623975,197,196,191,136,6,54.0,19.0,15.0
10,930.0,3750,1.0,3163681,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3750,1.0,2153120,144,143,157,93,4,42.0,12.0,13.0
