NumFiles,MinPT,MinP,MinIPChi2,#LambdaCandidates,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,300.0,1000,7.0,171963834,421,412,450,566,129,215.0,51.0,38.0
10,370.0,1000,7.0,110885942,400,392,421,491,86,171.0,42.0,33.0
10,440.0,1000,7.0,69828519,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1000,7.0,43593583,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1000,7.0,27404507,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1000,7.0,17312352,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1000,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1000,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1000,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1000,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1000,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,1500,7.0,166747775,421,412,450,565,129,209.0,50.0,38.0
10,370.0,1500,7.0,110633397,400,392,421,491,86,169.0,42.0,33.0
10,440.0,1500,7.0,69828519,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1500,7.0,43593583,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1500,7.0,27404507,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1500,7.0,17312352,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1500,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1500,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1500,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1500,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1500,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2250,7.0,143096311,416,408,448,538,123,196.0,49.0,38.0
10,370.0,2250,7.0,99643751,397,390,421,475,82,161.0,41.0,33.0
10,440.0,2250,7.0,66345292,382,374,396,397,57,127.0,39.0,29.0
10,510.0,2250,7.0,42930742,350,344,355,345,42,102.0,32.0,27.0
10,580.0,2250,7.0,27384439,321,316,311,284,24,93.0,29.0,23.0
10,650.0,2250,7.0,17312352,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2250,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2250,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2250,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2250,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2250,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,1750,7.0,159919295,421,412,450,559,127,205.0,50.0,38.0
10,370.0,1750,7.0,108184629,400,392,421,489,85,168.0,42.0,33.0
10,440.0,1750,7.0,69709902,382,374,396,408,58,131.0,39.0,29.0
10,510.0,1750,7.0,43593583,350,344,355,349,42,103.0,32.0,27.0
10,580.0,1750,7.0,27404507,321,316,311,284,24,93.0,29.0,23.0
10,650.0,1750,7.0,17312352,290,288,286,234,21,78.0,25.0,19.0
10,720.0,1750,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,1750,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,1750,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,1750,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,1750,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2500,7.0,134046130,416,408,445,531,119,190.0,49.0,38.0
10,370.0,2500,7.0,94256914,397,390,418,473,81,158.0,41.0,33.0
10,440.0,2500,7.0,63552095,382,374,394,397,57,125.0,39.0,29.0
10,510.0,2500,7.0,41757528,350,344,355,345,42,100.0,32.0,27.0
10,580.0,2500,7.0,27052119,321,316,311,284,24,92.0,29.0,23.0
10,650.0,2500,7.0,17303072,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2500,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2500,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2500,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2500,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2500,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2000,7.0,151891174,419,411,449,551,126,199.0,50.0,38.0
10,370.0,2000,7.0,104373570,399,392,421,485,84,164.0,42.0,33.0
10,440.0,2000,7.0,68520081,382,374,396,406,58,128.0,39.0,29.0
10,510.0,2000,7.0,43549988,350,344,355,348,42,103.0,32.0,27.0
10,580.0,2000,7.0,27404507,321,316,311,284,24,93.0,29.0,23.0
10,650.0,2000,7.0,17312352,290,288,286,234,21,78.0,25.0,19.0
10,720.0,2000,7.0,11064770,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2000,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2000,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2000,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2000,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3000,7.0,116929500,410,402,436,511,115,176.0,45.0,34.0
10,370.0,3000,7.0,83673176,392,385,413,464,80,147.0,38.0,31.0
10,440.0,3000,7.0,57350447,377,369,389,392,56,119.0,37.0,27.0
10,510.0,3000,7.0,38475093,345,339,352,341,41,96.0,31.0,25.0
10,580.0,3000,7.0,25535497,317,312,309,283,23,91.0,28.0,23.0
10,650.0,3000,7.0,16736727,288,286,286,233,20,78.0,25.0,19.0
10,720.0,3000,7.0,10964938,248,247,248,198,12,71.0,21.0,18.0
10,790.0,3000,7.0,7155741,221,220,215,162,8,64.0,21.0,15.0
10,860.0,3000,7.0,4724539,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3000,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3000,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,2750,7.0,125534099,413,405,442,517,116,184.0,49.0,35.0
10,370.0,2750,7.0,89047901,395,388,416,468,81,153.0,41.0,32.0
10,440.0,2750,7.0,60536338,380,372,392,395,57,123.0,39.0,28.0
10,510.0,2750,7.0,40267295,348,342,354,343,42,98.0,32.0,26.0
10,580.0,2750,7.0,26420929,320,315,310,283,24,91.0,29.0,23.0
10,650.0,2750,7.0,17124745,290,288,286,233,21,78.0,25.0,19.0
10,720.0,2750,7.0,11063202,249,248,248,198,12,71.0,21.0,18.0
10,790.0,2750,7.0,7157297,221,220,215,162,8,64.0,21.0,15.0
10,860.0,2750,7.0,4724563,197,196,191,137,6,54.0,19.0,15.0
10,930.0,2750,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,2750,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3250,7.0,108946730,406,399,429,500,113,174.0,45.0,32.0
10,370.0,3250,7.0,78507065,389,383,409,455,79,146.0,38.0,29.0
10,440.0,3250,7.0,54256988,374,367,387,386,55,118.0,37.0,26.0
10,510.0,3250,7.0,36682363,343,337,350,337,41,95.0,31.0,25.0
10,580.0,3250,7.0,24549995,316,311,308,280,23,90.0,28.0,23.0
10,650.0,3250,7.0,16246436,287,285,286,232,20,77.0,25.0,19.0
10,720.0,3250,7.0,10755437,248,247,248,197,12,70.0,21.0,18.0
10,790.0,3250,7.0,7105833,221,220,215,161,8,63.0,21.0,15.0
10,860.0,3250,7.0,4724539,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3250,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3250,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3750,7.0,94239121,398,391,423,476,106,167.0,42.0,31.0
10,370.0,3750,7.0,68736206,383,377,404,434,74,142.0,37.0,28.0
10,440.0,3750,7.0,48107774,369,362,383,368,52,117.0,36.0,25.0
10,510.0,3750,7.0,32972487,339,333,348,320,39,95.0,30.0,24.0
10,580.0,3750,7.0,22420866,313,308,308,268,21,90.0,28.0,22.0
10,650.0,3750,7.0,15047115,285,283,286,228,20,77.0,25.0,19.0
10,720.0,3750,7.0,10129355,246,245,248,195,12,70.0,21.0,18.0
10,790.0,3750,7.0,6808710,220,219,215,160,8,63.0,21.0,15.0
10,860.0,3750,7.0,4620785,197,196,191,136,6,54.0,19.0,15.0
10,930.0,3750,7.0,3161445,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3750,7.0,2151628,144,143,157,93,4,42.0,12.0,13.0
10,300.0,3500,7.0,101205192,403,396,426,488,108,169.0,45.0,31.0
10,370.0,3500,7.0,73427230,387,381,406,444,75,143.0,38.0,28.0
10,440.0,3500,7.0,51044737,372,365,384,378,53,117.0,37.0,25.0
10,510.0,3500,7.0,34783136,341,335,349,330,40,95.0,31.0,24.0
10,580.0,3500,7.0,23437450,314,309,308,276,22,90.0,28.0,22.0
10,650.0,3500,7.0,15634417,286,284,286,232,20,77.0,25.0,19.0
10,720.0,3500,7.0,10444822,247,246,248,197,12,70.0,21.0,18.0
10,790.0,3500,7.0,6971702,221,220,215,161,8,63.0,21.0,15.0
10,860.0,3500,7.0,4690576,197,196,191,137,6,54.0,19.0,15.0
10,930.0,3500,7.0,3176455,164,163,172,119,5,43.0,14.0,14.0
10,1000.0,3500,7.0,2151796,144,143,157,93,4,42.0,12.0,13.0
